Model,Status,Additional_Description,Description,Location_ID,Price,Current can sell Qty,Confirmed,Estimated?,Product Origin Code,Weight,CBF,Master Pack,Catalog_Page
8523BLK-2,DS,,"LOVE SEAT, BLK BNDED LTHR MATCH",HMLG,249.00(Unit Price),0,,,CGZH,105.6,39.6,1,
8523BLK-3,DS,,"SOFA, BLK BONDED LEATHER MATCH",HMLG,269.00(Unit Price),0,,,CGZH,134.2,53,1,
8523RED-1,DS,,"CHAIR, RED BONDED LEATHER MATCH",HMLG,179.00(Unit Price),0,,,CGZH,79.2,26.1,1,
8523RED-2,DS,,"LOVE SEAT, RED BNDED LTHR MATCH",HMLG,249.00(Unit Price),0,,,CGZH,105.6,39.6,1,
8523RED-3,DS,,"SOFA, RED BNDED LTHR MATCH",HMLG,269.00(Unit Price),0,,,CGZH,134.2,53,1,
8524BK-CN,DS,,"(2/5, 4/5) CONSOLE,BLK BNDD LTRR12",HMLG,44.00(Promotional Price),0,,,CGYX,44,6.7,1,XS-38
8524BK-LC,DS,,"(1/5) LSF RCLN CHAIR, MATCH PU   R12",HMLG,167.88(Promotional Price),0,,,CGYX,88,17.6,1,XS-38
8524BK-RC,DS,,(5/5) RSF RCLNR CHAIR            R12,HMLG,168.12(Promotional Price),0,,,CGYX,88,17.6,1,XS-38
8524RD-AR,DS,,"(3/5) ARMLESS RCLN CHAIR,BNDD LTRR11",HMLG,125.00(Promotional Price),0,,,CGYX,83.6,13.1,1,XS-40
8524RD-CN,DS,,"(2/5, 4/5)CONSOLE, RED BND LTHRR11",HMLG,44.00(Promotional Price),0,,,CGYX,44,6.7,1,XS-40
8524RD-LC,DS,,"(1/5) LSF RCLNR CHAIR, MATCH PU  R11",HMLG,167.88(Promotional Price),0,,,CGYX,88,17.6,1,XS-40
8524RD-RC,DS,,(5/5) RSF RCLNR CHAIR            R11,HMLG,168.12(Promotional Price),0,,,CGYX,88,17.6,1,XS-40
8529BLK-1,DS,,"CHAIR, RCLNER, BLK BNDED MATCH R8",HMLG,209.00(Unit Price),0,,,CGZN,99,17.1,1,
8529BLK-2,DS,,"LS, DUAL RCLNR, BLK BNDED MATCHR8",HMLG,299.00(Unit Price),0,,,CGZN,145.2,27.4,1,
8529BLK-3,DS,,"SOFA, DUAL RCLNR,BLK BNDED MTCHR8",HMLG,319.00(Unit Price),0,,,CGZN,183,36,1,
8529BRW-1,DS,,"CHAIR, RCLNER, BRW BNDED MATCH R9",HMLG,209.00(Unit Price),0,,,CGZN,182.6,17.1,1,
8529BRW-2,DS,,"LS, DUAL RCLNR, BRW BNDED MATCHR9",HMLG,299.00(Unit Price),0,,,CGZN,145.2,27.4,1,
8529BRW-3,DS,,"SOFA, DUAL RCLNR,BLK BNDED MTCHR9",HMLG,319.00(Unit Price),0,,,CGZN,182.6,36,1,
8533TPE-1PW,DS,,SWIVEL POWER RECLINING CHAIR,HMLG,235.00(Unit Price),0,,,CGZN,77,20.8,1,XXS-148
8534-1,DS,,"CHAIR, GREY GENUINE LEATHER",HMLG,499.00(Unit Price),0,,,CPLI,83.6,26.8,1,
8534-2,DS,,"LOVE SEAT, GREY GENUINE LEATHER",HMLG,779.00(Unit Price),0,,,CPLI,138.6,40.8,1,
8534-3,DS,,"SOFA, GREY GENUINE LEATHER",HMLG,799.00(Unit Price),0,,,CPLI,158.4,49.2,1,
853-50W,DS,,"(2/2) BAKERS RACK, WOOD",HMLG,,0,,,1M,60,8.4,1,
8535BE-1,DS,,"GLIDER RCLNER, BEIGE 100%POLYTR",HMLG,209.00(Unit Price),0,,,CPZY,79.2,15,1,
8535BE-2,DS,,"LS, DUAL RCLNR, BEIGE 100%POLY",HMLG,319.00(Unit Price),0,,,CPZY,129.8,25.7,1,
8535BE-3,DS,,"SOFA, DUAL RCLNR,BEIGE 100%POLY",HMLG,339.00(Unit Price),0,,,CPZY,182.6,40.4,1,
8535CH-1,DS,,"GLIDER RCLNER, CHOC 100%POLYSTR",HMLG,209.00(Unit Price),0,,,CPZY,79.2,15,1,
8535CH-2,DS,,"LS, DUAL RCLNR, CHOC 100%POLYST",HMLG,319.00(Unit Price),0,,,CPZY,129.8,25.7,1,
8535CH-3,DS,,"SOFA, DUAL RCLNR, CHOC 100%POLY",HMLG,339.00(Unit Price),0,,,CPZY,182.6,40.4,1,
8536-AC,DS,,(3/6) ARMLESS CHAIR,HMLG,175.00(Unit Price),0,,,CPLI,61.6,17.9,1,XXS-55
8536-AR,DS,,(5/6) ARMLESS RECLINING CHAIR,HMLG,195.00(Unit Price),0,,,CPLI,88,17.9,1,XXS-55
8536-CN,DS,,(2/6) CONSOLE,HMLG,93.04(Unit Price),0,,,CPLI,39.6,8.55,1,XXS-55
8536-CR,DS,,(4/6) CORNER SEAT,HMLG,295.04(Unit Price),9,,,CPLI,83.6,62.6,1,XXS-55
8536-LC,DS,,(1/6) LEFT SIDE RECLINING CHAISE,HMLG,319.04(Unit Price),0,,,CPLI,105.6,45.1,1,XXS-55
8539-2,DS,,DOUBLE GLIDER RECLINING LOVE SEAT W/ CNTR CONSOLE,HMLG,409.00(Unit Price),0,,,CGDL,184.8,43.1,1,XXS-11
8539-3,DS,,DOUBLE RECLINING SOFA W/ CNTR DROP-DOWN CUP-HLDR,HMLG,309.00(Promotional Price),0,,,CGDL,193.6,46,1,XXS-11
8545-1LT,DS,,POWER LIFT CHAIR,HMLG,255.00(Promotional Price),0,,,CGZN,108.9,18.2528,1,S-183
8550WHT-1,DS,,SWIVEL RECLINING CHAIR W/ OTTOMAN,HMLG,89.00(Promotional Price),0,,,CGBT,56.54,11.2,1,XS-155
855-5,DS,,"DRESSER, CHRY FIN                 X",HMLG,,0,,,V,213.8,39.1,1,
8556CH-1,DS,,GLIDER RECLINING CHAIR,HMLG,245.00(Unit Price),0,,,CPZY,80.3,21.9,1,XXS-18
8557-1,DS,,CHAIR,HMLG,285.00(Unit Price),0,,,CPLI,77,29,1,XXS-76
8557-2,DS,,LOVE SEAT,HMLG,409.00(Unit Price),0,,,CPLI,114.4,44.3,1,XXS-76
8558-L,DS,,(1/2) LEFT SIDE 2-SEATER,HMLG,339.88(Unit Price),1,,,CGDC,101.2,42,1,XXS-63
8558-R,DS,,(2/2) RIGHT SIDE CHAISE,HMLG,339.12(Unit Price),0,,,CGDC,96.8,40,1,XXS-63
8559-L,DS,,"LSF LS,100% PLYSTR",HMLG,,0,,,CPZY,0,43.5,1,
8559-R,DS,,"RSF CHAISE, 100% PLYSTR",HMLG,,0,,,CPZY,0,44.6,1,
8566BK-L,DS,,"LSF,SOFA W/DROP DWN CUP HLDR DW",HMLG,,0,,,CGMR,0,32.2,1,
8566BK-R,DS,,"RSF CHAISE, BND LTHR MATCH",HMLG,,0,,,CGMR,0,74.8,1,
8567-1,DS,,"GLDR RCLR CHAIR, TOP GRAIN LTHR M",HMLG,,0,,,CGMR,0,22.4,1,
8567-3,DS,,"DBL RLNR SOFA,TOP GRAIN LTHR M",HMLG,,0,,,CGMR,0,40.2,1,
8579DB-1,DS,,CHAIR,HMLG,145.00(Promotional Price),0,,,CGKY,70.4,17.5,1,S-100
8579DB-2,DS,,LOVE SEAT,HMLG,185.00(Promotional Price),0,,,CGKY,90.2,27.3954,1,S-100
858-11,DS,,3-DRAWER TV CHEST,HMLG,299.00(Unit Price),0,,,VCDJ,143.91,27.1,1,
858-4,DS,,NIGHT STAND,HMLG,149.00(Unit Price),0,,,VCDJ,84.13,12.5,1,XXB-26
858-5,DS,,DRESSER,HMLG,381.00(Unit Price),0,,,VCDJ,197.05,37.8,1,XXB-26
858-7,DS,,(1/2) TV ARMOIRE TOP,HMLG,,0,,,VCDJ,199.26,40.9,1,
858-8,DS,,(2/2) TV ARMOIRE BASE,HMLG,249.12(Unit Price),0,,,VCDJ,105.6,22.3,1,
8588BRW-3,DS,,SOFA,HMLG,159.00(Promotional Price),0,,,CGKY,111.1,40.3,1,XS-119
8588TPE-1,DS,,CHAIR,HMLG,145.00(Promotional Price),0,,,CGKY,74.8,22.3,1,XXS-80
858-9,DS,,CHEST,HMLG,309.00(Unit Price),0,,,VCDJ,180.4,32.1,1,XXB-26
8589-1,DS,,GLIDER RECLINING CHAIR,HMLG,275.00(Unit Price),0,,,CGDL,118.8,24.7,1,XXS-23
858LP-1,DS,,(1/3) QUEEN SL LOW PRO HDBD,HMLG,169.88(Unit Price),0,,,VCDJ,72.6,23,1,XXB-26
858LP-2,DS,,(2/3) QUEEN LOW PRO FTBD,HMLG,84.06(Unit Price),0,,,VCDJ,46.27,5.45,1,XXB-26
858LP-3,DS,,(3/3) QUEEN RAILS & SLATS,HMLG,85.06(Unit Price),0,,,VCDJ,52.8,5.64,1,XXB-26
858LPK-1CK,DS,,(1/3) C KING SL LOW PRO HDBD,HMLG,229.88(Unit Price),1,,,VCDJ,112.2,26.9,1,XXB-26
858LPK-1EK,DS,,(1/3) E KING SL LOW PRO HDBD,HMLG,229.88(Unit Price),0,,,VCDJ,118.8,28.2,1,XXB-26
858LPK-2CK,DS,,(2/3) C KING LOW PROFILE FTBD,HMLG,99.06(Unit Price),0,,,VCDJ,55.3,6.42,1,XXB-26
858LPK-2EK,DS,,(2/3) E KING LOW PRO FTBD,HMLG,99.06(Unit Price),0,,,VCDJ,59.49,6.73,1,XXB-26
858LPK-3CK,DS,,(3/3) C KING RAILS & SLATS,HMLG,110.06(Unit Price),2,,,VCDJ,57.2,5.89,1,XXB-26
858LPK-3EK,DS,,(3/3) E KING RAILS & SLATS,HMLG,110.06(Unit Price),0,,,VCDJ,55,5.63,1,XXB-26
8599BGD-3,DS,,DOUBLE RECLINING SOFA,HMLG,249.00(Promotional Price),0,,,CJWS,198,54.5,1,XS-49
8599TPE-2,DS,,DOUBLE GLIDER RECLINING LOVE SEAT W/ CNTR CONSOLE,HMLG,259.00(Promotional Price),0,,,CJWS,187,47.5,1,XS-50
861K-1CK,DS,,"(1/3) C KING HDBD,BEECH WD FIN",HMLG,139.88(Unit Price),0,,,MM,130,14.1,1,
863SL-1,DS,,"(1/3) Q SLGH HDBD, BLK S-THRU     X",HMLG,,0,,,O,46.23,12.5,1,
864-4,DS,,"NIGHT STAND, ESPRESSO FIN",HMLG,99.00(Unit Price),0,,,MCHC,47.16,8.26,1,
864K-3CK,DS,,(3/3) CK RL & SL,HMLG,40.06(Unit Price),0,,,MCHC,29.68,2.12,1,
865C-5,DS,,"DRESSER, ESPRESSO FIN",HMLG,199.00(Unit Price),0,,,MCHC,209.88,29.9,1,
866F-1,DS,,"(1/3) FULL HDBD, CHRY FIN",HMLG,,0,,,VSVC,64.9,6.74,1,
866FNC-1,DS,,"(1/3) FULL HDBD, BRW CHRY FIN",HMLG,89.88(Unit Price),0,,,VSVC,64.9,6.74,1,XB-22
866NC-1,DS,TBDS,"(1/3) QUEEN HDBD, BRW CHRY FIN",HMLG,59.88(Promotional Price),0,,,VSVC,76.12,7.491,1,XB-22
866NC-9,DS,TBDS,CHEST,HMLG,145.00(Promotional Price),0,,,VSVC,142.78,30.2,1,XB-22
867-3,DS,,(3/3) QUEEN RAILS & SLATS,HMLG,30.06(Unit Price),0,,,MCKS,37.63,1.82,1,
869-5,DS,,"DRESSER, CHERRY FINISH^           X",HMLG,,0,,,MM,172,33,1,
869-9,DS,,CHEST                             X,HMLG,,0,,,MM,141,27,1,
872,DS,,"DINING TABLE, CHERRY FINISH       X",HMLG,,0,,,O,119.61,12.9,1,
873-3,DS,,(3/3) QUEEN RAILS & SLATS,HMLG,30.00(Unit Price),0,,,MM,37.63,2.02,1,
8740-T,DS,TBDS,"60"" TV STAND",HMLG,235.00(Unit Price),0,,,MCSH,121.77,24.2,1,XH-8
8741-B1,DS,,SINGLE LENGTH CABINET TOP,HMLG,15.00(Unit Price),0,,,MCKS,11.07,0.96,1,
874-5,DS,,DRESSER,HMLG,,0,,,MCKS,134.8,28.8,1,
874-6,DS,,MIRROR,HMLG,,0,,,MCKS,17.6,3.82,1,
874LP-1,DS,,"(1/3) QN HDBD, ESPRESSO FIN    MEZZ",HMLG,,0,,,MCKS,48.6,13.3,1,
874LP-3,DS,,(3/3) QUEEN RAILS & SLATS,HMLG,20.06(Unit Price),0,,,MCKS,30.9,1.6,1,
874LPF-1,DS,,"(1/3) FULL HDBD, ESPRESSO FIN  MEZZ",HMLG,,0,,,MCKS,37.6,12,1,
874LPF-3,DS,,(3/3) FULL RAILS & SLATS       MEZZ,HMLG,35.06(Unit Price),0,,,MCKS,22.1,1.49,1,
874LPK-1CK,DS,,(1/3) CAL KING HDBD            MEZZ,HMLG,,0,,,MCKS,60.8,15.5,1,
874LPK-1EK,DS,,"(1/3) EK HDBD, LOW PRFL,ESPRSO",HMLG,,0,,,MCKS,64.9,16.3,1,
874LPK-2CK,DS,,(2/3) CAL KING FTBD            MEZZ,HMLG,,0,,,MCKS,19.9,3.23,1,
874LPK-2EK,DS,,"(2/3) EK FTBD, ESPRESSO FIN",HMLG,,0,,,MCKS,20.9,3.41,1,
874LPK-3CK,DS,,(3/3) CAL KING RAILS & SLATS   MEZZ,HMLG,25.06(Unit Price),0,,,MCKS,44.2,1.65,1,
875-1,DS,,"(1/3) QUEEN HDBD,BLK-SAND-THRU",HMLG,89.88(Unit Price),0,,,MCSH,55.25,14.9,1,XXB-81
875-11C,DS,,DESK CHAIR (1PC/CTN)  BLK,HMLG,47.00(Unit Price),0,,,MCSH,23.2,3.01,1,
875-1HB,DS,,QUEEN / FULL HEADBOARD ONLY,HMLG,113.00(Unit Price),0,,,MCSH,55,14.9,1,XXB-117
875-2,DS,,"(2/3) QUEEN FTBD,BLK-S-THRU",HMLG,79.06(Unit Price),0,,,MCSH,42.06,9.01,1,XXB-81
875-7,DS,,(1/2) TV ARMOIRE TOP,HMLG,189.88(Unit Price),0,,,MCSH,108.29,29.3,1,XXB-81
875-8,DS,,(2/2) TV ARMOIRE BOTTOM,HMLG,129.12(Unit Price),0,,,MCSH,75.14,13.8,1,XXB-81
875F-2,DS,,"(2/3) F FTDB,BLK-SAND-THRU",HMLG,79.06(Unit Price),0,,,MCSH,37.6,8.23,1,XXY-9
875F-3,DS,,(3/3) FULL RAILS & SLATS,HMLG,30.06(Unit Price),0,,,MCSH,31,1.53,1,XXY-9
875FW-1,DS,,"(1/3) FULL HDBD,WHITE FIN",HMLG,89.88(Unit Price),0,,,MCSH,48.6,13.6,1,XXY-7
875FW-2,DS,,"(2/3) FULL FTBD, WHITE FIN",HMLG,79.06(Unit Price),0,,,MCSH,37.57,8.23,1,XXY-7
875K-1CK,DS,,"(1/3) CK HDBD, BLK-SAND-THRU",HMLG,129.88(Unit Price),1,,,MCSH,48.62,17.4,1,XXB-81
875K-1EK,DS,,"(1/3) EK HDBD, BLK SAND THRU",HMLG,129.88(Unit Price),0,,,MCSH,53,18.2,1,XXB-81
875K-2CK,DS,,"(2/3) CK FTBD, BLK-SAND-THRU",HMLG,109.06(Unit Price),3,,,MCSH,35.36,10.8,1,XXB-81
875K-2EK,DS,,"(2/3) EK FTBD, BLK-SAND-THRU",HMLG,109.06(Unit Price),2,,,MCSH,37.6,11,1,XXB-81
875KW-2CK,DS,,"(2/3) CK FTBD, WHITE FIN",HMLG,109.06(Unit Price),0,,,MCSH,35.36,10.8,1,XXB-82
875KW-2EK,DS,,"(2/3) EK FTBD, WHITE FIN",HMLG,109.06(Unit Price),1,,,MCSH,37.6,11,1,XXB-82
875T-1,DS,,"(1/3) TWIN HDBD,BLK-S-THRU FIN",HMLG,79.88(Unit Price),0,,,MCSH,46.4,9.34,1,XXY-9
875T-2,DS,,"(2/3) TWIN FTBD,BLK-S-THRU FIN",HMLG,69.06(Unit Price),0,,,MCSH,37.6,5.89,1,XXY-9
875TW-1,DS,,"(1/3) TWIN HDBD,WHT FIN",HMLG,79.88(Unit Price),1,,,MCSH,46.4,9.34,1,XXY-7
875TW-2,DS,,"(2/3) TWIN FTBD, WHT FIN",HMLG,69.06(Unit Price),0,,,MCSH,37.6,5.89,1,XXY-7
875TW-3,DS,,"(3/3) TWIN RL&SL, WHT FIN",HMLG,30.06(Unit Price),1,,,MCSH,30.9,1.53,1,XXY-7
875W-10,DS,,WRITING DESK HUTCH,HMLG,139.88(Unit Price),0,,,MCSH,72.9,22.1,1,XXY-8
875W-11C,DS,,DESK CHAIR (1PC/CTN) WHT FIN,HMLG,47.00(Unit Price),0,,,MCSH,23.2,3.01,1,
875W-2,DS,,"(2/3) QUEEN FTBD, WHITE FIN",HMLG,79.06(Unit Price),0,,,MCSH,42.06,9.01,1,XXB-82
875W-7,DS,,"(1/2) TV ARMOIRE TOP, WHT FIN  T4",HMLG,189.88(Unit Price),1,,,MCSH,108.29,29.3,1,XXB-82
875W-8,DS,,"(2/2) TV ARMOIRE BTM,WHITE FIN T4",HMLG,129.12(Unit Price),0,,,MCSH,75.14,13.8,1,XXB-82
875W-9,DS,,CHEST,HMLG,189.00(Unit Price),2,,,MCSH,141.44,23.2,1,XXB-82
878PS,DS,,"\SIDE CHAIR, BLK PVC SEAT/BACK",HMLG,,0,,,MCSH,20.9,3.18,2,
8800,DS,,"\24""SH WEAVER SWVL STL, 1PC/CTN",HMLG,,0,,,MCIF,23.1,2.9,1,
8801,DS,,"\29""SH WEAVER SWVL STL, 1PC/CTN",HMLG,29.00(Unit Price),0,,,MCIF,23.1,3.43,1,
8801BLK-1,DS,,"RLNR CHAIR W/OTMN,BLK",HMLG,,0,,,O,153.56,18,1,
8801RED-1,DS,,"RLNR CHAIR W/OTMN, RED",HMLG,129.00(Unit Price),0,,,O,0,18,1,
888-8,DS,,(2/2) ARMOIRE BTM,HMLG,62.12(Unit Price),0,,,MM,59.67,14.6,1,
8891-12B,DS,,STACKABLE BOOKCASE BOTTOM UNIT,HMLG,169.12(Unit Price),0,,,MCKS,79.2,18.9,1,XXH-24
8891-12C,DS,,STACKABLE BOOKCASE CNTR UNIT,HMLG,160.00(Unit Price),1,,,MCKS,74.16,17.9,1,XXH-24
8891-12T,DS,,"STACKABLE BOOKCASE TOP CROWN, WHITE",HMLG,44.88(Unit Price),0,,,MCKS,42.06,1.88,1,XXH-24
8891-A1,DS,,"CPU CABINET, 1-DRAWER, WHITE",HMLG,99.00(Unit Price),0,,,MCKS,53.14,10.1,1,XXH-23
8891-A3,DS,,"3-DRAWER CABINET, WHITE",HMLG,109.00(Unit Price),0,,,MCKS,61.6,10.1,1,XXH-23
8891-B1,DS,,"SINGLE-LENGTH CABINET TOP, WHITE",HMLG,16.00(Unit Price),2,,,MCKS,17.6,0.67,1,XXH-26
8891-B2,DS,,"DOUBLE-LENGTH CABINET TOP, WHITE",HMLG,26.00(Unit Price),0,,,MCKS,32.6,1.29,1,XXH-23
8891-B3,DS,,"TRIPLE-LENGTH CABINET TOP, WHITE",HMLG,41.00(Unit Price),0,,,MCKS,45.1,1.9,1,XXH-26
8891BK,DS,,SOLID TOP BLK/NAT TABLE[36x60],HMLG,,0,,,MM,44,6.5,1,
8891BK-12C,DS,,"STACKABLE BOOKCASE CNTR UNIT, BLACK",HMLG,160.00(Unit Price),0,,,MCKS,74.17,17.9,1,XXH-26
8891BK-12T,DS,,"STACKABLE BOOKCASE TOP CROWN, BLACK",HMLG,44.88(Unit Price),0,,,MCKS,42.06,1.88,1,XXH-26
8891BK-4,DS,,"4-DRAWER FILE CABINET, BLACK",HMLG,225.00(Unit Price),0,,,MCKS,112.25,22.7,1,XXH-26
8891BK-B1,DS,,"SINGLE-LENGTH CABINET TOP, BLACK",HMLG,16.00(Unit Price),0,,,MCKS,17.6,0.67,1,XXH-26
8891BK-B2,DS,,"DOUBLE-LENGTH CABINET TOP, BLACK",HMLG,26.00(Unit Price),10,,,MCKS,32.5,1.29,1,XXH-26
8891BK-B3,DS,,"TRIPLE-LENGTH CABINET TOP, BLACK",HMLG,41.00(Unit Price),0,,,MCKS,45.1,1.9,1,XXH-24
8891BK-C1,DS,,"CORNER SECTION TOP, BLACK",HMLG,36.88(Unit Price),0,,,MCKS,52.8,1.9,1,XXH-26
8891BK-C2,DS,,"CORNER SECTION WOODEN LEG, BLACK",HMLG,18.12(Unit Price),0,,,MCKS,6.6,0.45,1,XXH-26
8891BK-D,DS,,"SMALL HUTCH, BLACK",HMLG,70.00(Unit Price),0,,,MCKS,44,5.33,1,XXH-26
8891BK-E,DS,,"HUTCH/BOOKSHELF (BIG), BLACK",HMLG,179.00(Unit Price),0,,,MCKS,88,25.8,1,XXH-24
8891BK-F1,DS,,"DESK TOP, BLACK",HMLG,44.88(Unit Price),0,,,MCKS,35.2,1.98,1,XXH-26
8891-C1,DS,,"CORNER SECTION TOP, WHITE",HMLG,36.88(Unit Price),5,,,MCKS,52.8,1.9,1,XXH-23
8891-C2,DS,,"CORNER SECTION WOODEN LEG, WHITE",HMLG,18.12(Unit Price),8,,,MCKS,6.6,0.45,1,XXH-23
8891-D,DS,,"SMALL HUTCH, WHITE",HMLG,70.00(Unit Price),0,,,MCKS,44,5.33,1,XXH-23
8891-E,DS,,"HUTCH/BOOKSHELF (BIG), WHITE",HMLG,179.00(Unit Price),0,,,MCKS,88,25.8,1,XXH-26
8891S,DS,,"SWIVEL OFFICE CHAIR (1PC/CTN), WHITE",HMLG,119.00(Unit Price),0,,,MCKS,37.5,2.77,1,XXH-23
889BK-3,DS,,"(3/3) Q RAILS & SLATS, BLK FIN",HMLG,,0,,,MCKS,44.2,2.18,1,
889K-3CK,DS,,(3/3) CAL KING RAILS & SLATS,HMLG,,0,,,MCKS,57.46,2.28,1,
893-04,DS,,END TABLE,HMLG,,0,,,VCCK,50.6,4.15,1,
893-05,DS,,SOFA TABLE,HMLG,,0,,,VCCK,68.2,5.13,1,
893-24,DS,,\CNTR HGHT CHAIR,HMLG,68.00(Unit Price),0,,,VCCK,28.6,3.79,2,
893-30,DS,,COFFEE TABLE,HMLG,75.00(Unit Price),0,,,VCCK,88,7.26,1,
893-36,DS,,"CNTR HGHT TBL, 24in EXT LEAF",HMLG,,0,,,VCCK,154,19.8,1,
893-4,DS,,NIGHT STAND,HMLG,135.00(Unit Price),0,,,VCCK,97.24,12.7,1,
893-5,DS,,DRESSER,HMLG,,0,,,VCCK,209.95,33.3,1,
893-50,DS,,(1/2) HUTCH,HMLG,,0,,,VCCK,268,53,1,
893-55,DS,,(2/2) BUFFET,HMLG,,0,,,VCCK,165,27,1,
893-6,DS,,MIRROR,HMLG,,0,,,VCCK,49.72,6.23,1,
893-92,DS,,"DINING TABLE, 1-20in EXT LEAF",HMLG,,0,,,VCCK,226,23.5,1,
893A,DS,,\ARM CHAIR,HMLG,,0,,,VCCK,31.9,3.57,2,
893S,DS,,\SIDE CHAIR,HMLG,49.00(Unit Price),0,,,VCCK,15.95,3.68,2,
895-04RD,DS,,ROUND END TBL/LAMP TBL,HMLG,69.00(Unit Price),0,,,VCCK,27.5,10.9,1,
895-1,DS,,(1/3) QUEEN HDBD,HMLG,169.88(Unit Price),0,,,VCCK,94.6,16.8,1,
895-10,DS,,SLIDING DOOR CHEST,HMLG,,0,,,VCCK,246.4,37.6,1,
895-2,DS,,(2/3) QUEEN FTBD,HMLG,,0,,,VCCK,57.2,8.14,1,
895-24,DS,,\COUNTER HEIGHT CHAIR,HMLG,90.00(Unit Price),0,,,VCCK,24.2,3.87,2,
895-3,DS,,(3/3) QUEEN RL & SL,HMLG,,0,,,VCCK,41.8,2.52,1,
895-4,DS,,NIGHT STAND,HMLG,,0,,,VCCK,105.6,13,1,
895-5,DS,,DRESSER,HMLG,,0,,,VCCK,255.2,40.2,1,
895-6,DS,,MIRROR,HMLG,,0,,,VCCK,59.4,6.26,1,
895-9,DS,,CHEST,HMLG,,0,,,VCCK,220,34.6,1,
895K-1,DS,,(1/3) EK/CK HDBD,HMLG,,0,,,VCCK,107.8,20.2,1,
895K-3CK,DS,,(3/3) CK RL & SL,HMLG,,0,,,VCCK,50.6,2.83,1,
895S,DS,,\SIDE CHAIR,HMLG,,0,,,VCCK,24.75,4.03,2,
899C-4,DS,,"NGHT STND,2PC/CTN,PRICD AS 1PC",HMLG,44.00(Unit Price),0,,,MCKP,18.45,2.52,2,
899K-3CK,DS,,(2/3) CK RL                       X,HMLG,49.06(Unit Price),0,,,MM,46.05,1.85,1,
899KC-3EKSL,DS,,(3/3) EK PLATFORM FULL SLATS,HMLG,40.06(Unit Price),0,,,MCKP,47.52,1.77,1,
900-5,DS,,DRESSER,HMLG,219.00(Unit Price),0,,,MCKS,199.26,32.2,1,
9012,DS,,(1/2) GLASS END TBL BASE[10mm],HMLG,,0,,,,30,1.6,1,
9012G,DS,,END TABLE GLS TOP [24X24X8mm],HMLG,,0,,,O,20,1.3,1,
908-24,DS,,"\PUB CHAIR, 24SH UPHLSTRD BACK",HMLG,95.00(Unit Price),0,,,CSCV,28.78,4.4,2,
945-4,DS,,"NIGHT STAND, CHERRY               X",HMLG,129.00(Unit Price),0,,,S,70,14.5,1,
9531NE-E,DS,,HUTCH/BOOKSHELF (BIG),HMLG,,3,,,MCKS,84.13,24.5,1,
953N-4,DS,,"NIGHT STAND, CHERRY FINISH",HMLG,,0,,,MCSH,64.21,11.4,1,
953N-5,DS,,"DRESSER, CHERRY FINISH",HMLG,,0,,,MCSH,156.08,37.4,1,
953N-6,DS,,"MIRROR, CHERRY FINISH",HMLG,,0,,,MCSH,30.99,3.27,1,
953NE-1,DS,,"(1/3) QUEEN HDBD, BR.CHRY FIN",HMLG,,0,,,MCKS,59.77,17.3,1,
953NE-2,DS,,"(2/3) QUEEN FTBD, BR.CHRY FIN",HMLG,,0,,,MCKS,43.17,13.3,1,
953NE-3,DS,,"(3/3) QUEEN RL & SL, BR.CHRY",HMLG,,0,,,MCKS,39.85,1.62,1,
953NE-9,DS,,"CHEST, BR.CHRY FIN",HMLG,,0,,,MCKS,139.48,33.4,1,
953NF-1,DS,,"(1/3) FULL SLEIGH HDBD, CHERRY",HMLG,,0,,,MCSH,56.46,15.7,1,
953NF-2,DS,,(2/3) FULL SLEIGH FTBD,HMLG,,0,,,MCSH,40.95,12.1,1,
953NF-3,DS,,(3/3) FULL RAILS & SLATS,HMLG,30.06(Unit Price),7,,,MCSH,36.5,1.58,1,
953NK-1CK,DS,,"(1/3) C KING SLEIGH HDBD, CHRY",HMLG,139.88(Unit Price),0,,,MCSH,68.63,20.3,1,
953NK-2CK,DS,,"(2/3) CK SLEIGH FTBD, CHERRY",HMLG,119.06(Unit Price),0,,,MCSH,52.02,15.6,1,
953NKE-1CK,DS,,"(1/3) CK HDBD, BR.CHRY FIN",HMLG,,0,,,MCKS,68.63,20.3,1,
953NKE-2CK,DS,,"(2/3) CK FTBD, BR.CHRY FIN",HMLG,,0,,,MCKS,52.03,15.6,1,
953NKE-3CK,DS,,"(3/3) CK RL & SL, BR.CHERY FIN",HMLG,,0,,,MCKS,39.85,1.82,1,
953NKE-3EK,DS,,"(3/3) EK RL&SL, BR.CHRY FIN",HMLG,,0,,,MCKS,39.85,1.74,1,
953NSLP-1,DS,,"(1/3) QUEEN HDBD, SERPENTINE",HMLG,,0,,,MCKS,56.4,18.2,1,
954-3,DS,,(3/3) QUEEN RAILS & SLATS,HMLG,20.06(Unit Price),0,,,VSVC,48.84,1.8,1,
954-6,DS,,MIRROR,HMLG,,0,,,VSVC,40,8.2,1,
954-7N,DS,,"(1/2) TV ARMOIRE TOP,CHRY,NEW",HMLG,74.88(Unit Price),0,,,VSVC,172.92,43.2,1,
954-8N,DS,,"(2/2) TV ARMOIRE BASE,NEW",HMLG,74.12(Unit Price),0,,,VSVC,81,16.3,1,
954K-1EK,DS,,"(1/3) E KING HDBD, CHERRY",HMLG,55.88(Unit Price),0,,,VSVC,89.32,14.6,1,
